clip	duration[ms]
common_voice_xmf_42385436.mp3	5616
common_voice_xmf_42055408.mp3	9108
common_voice_xmf_42087684.mp3	10116
common_voice_xmf_42690853.mp3	7668
common_voice_xmf_42067023.mp3	4356
common_voice_xmf_42405743.mp3	6948
common_voice_xmf_42690811.mp3	9396
common_voice_xmf_42243261.mp3	10620
common_voice_xmf_42482256.mp3	5580
common_voice_xmf_42368225.mp3	6228
common_voice_xmf_42435809.mp3	6588
common_voice_xmf_42583483.mp3	6228
common_voice_xmf_42396795.mp3	3420
common_voice_xmf_42424224.mp3	5148
common_voice_xmf_42087906.mp3	7128
common_voice_xmf_42408373.mp3	5328
common_voice_xmf_42995649.mp3	4968
common_voice_xmf_42352313.mp3	6228
common_voice_xmf_42691064.mp3	3816
common_voice_xmf_42087796.mp3	4896
common_voice_xmf_42539473.mp3	7236
common_voice_xmf_42073956.mp3	7776
common_voice_xmf_42287825.mp3	3636
common_voice_xmf_42091863.mp3	5400
common_voice_xmf_43057421.mp3	7020
common_voice_xmf_42482242.mp3	6300
common_voice_xmf_42091856.mp3	5760
common_voice_xmf_42405686.mp3	9216
common_voice_xmf_42447825.mp3	5148
common_voice_xmf_42040344.mp3	6696
common_voice_xmf_42457159.mp3	6192
common_voice_xmf_43244034.mp3	5544
common_voice_xmf_42427958.mp3	8460
common_voice_xmf_42408371.mp3	5076
common_voice_xmf_42073877.mp3	4788
common_voice_xmf_42459627.mp3	8460
common_voice_xmf_42677755.mp3	5652
common_voice_xmf_43216339.mp3	3996
common_voice_xmf_42677740.mp3	8100
common_voice_xmf_42532321.mp3	7776
common_voice_xmf_42062353.mp3	6696
common_voice_xmf_42691619.mp3	4644
common_voice_xmf_43443384.mp3	5400
common_voice_xmf_42545595.mp3	5580
common_voice_xmf_42367771.mp3	4968
common_voice_xmf_42377309.mp3	3960
common_voice_xmf_42691084.mp3	4788
common_voice_xmf_42635459.mp3	5040
common_voice_xmf_42677769.mp3	8676
common_voice_xmf_42478132.mp3	9288
common_voice_xmf_42691589.mp3	6660
common_voice_xmf_42104244.mp3	7128
common_voice_xmf_42343423.mp3	6660
common_voice_xmf_42551549.mp3	4608
common_voice_xmf_42635399.mp3	3960
common_voice_xmf_42427792.mp3	6840
common_voice_xmf_42623653.mp3	4608
common_voice_xmf_42061930.mp3	4860
common_voice_xmf_42482480.mp3	3096
common_voice_xmf_43308203.mp3	3996
common_voice_xmf_42023684.mp3	5580
common_voice_xmf_42376846.mp3	4536
common_voice_xmf_42691481.mp3	6120
common_voice_xmf_42027071.mp3	5976
common_voice_xmf_42162953.mp3	11160
common_voice_xmf_42690946.mp3	6588
common_voice_xmf_42463095.mp3	7740
common_voice_xmf_42603280.mp3	2736
common_voice_xmf_42023507.mp3	7200
common_voice_xmf_42583479.mp3	6696
common_voice_xmf_42435886.mp3	8460
common_voice_xmf_42376271.mp3	6768
common_voice_xmf_42462681.mp3	4680
common_voice_xmf_42424258.mp3	3636
common_voice_xmf_42539168.mp3	7380
common_voice_xmf_42597945.mp3	4068
common_voice_xmf_42061955.mp3	6588
common_voice_xmf_42091885.mp3	6768
common_voice_xmf_42416320.mp3	8136
common_voice_xmf_42603255.mp3	5328
common_voice_xmf_42539300.mp3	6156
common_voice_xmf_42062113.mp3	5076
common_voice_xmf_42690686.mp3	6156
common_voice_xmf_42551134.mp3	4320
common_voice_xmf_42243086.mp3	6516
common_voice_xmf_42457337.mp3	4968
common_voice_xmf_42445382.mp3	3348
common_voice_xmf_41964653.mp3	7020
common_voice_xmf_42376844.mp3	6768
common_voice_xmf_42444186.mp3	4356
common_voice_xmf_42448454.mp3	6300
common_voice_xmf_42444370.mp3	3600
common_voice_xmf_42067886.mp3	6768
common_voice_xmf_42385360.mp3	5400
common_voice_xmf_42062024.mp3	6408
common_voice_xmf_43127311.mp3	8136
common_voice_xmf_42397300.mp3	4608
common_voice_xmf_42539144.mp3	5400
common_voice_xmf_43243977.mp3	7416
common_voice_xmf_43127524.mp3	5076
common_voice_xmf_42444392.mp3	8460
common_voice_xmf_42243320.mp3	8676
common_voice_xmf_42432523.mp3	4500
common_voice_xmf_42603045.mp3	3060
common_voice_xmf_43308372.mp3	6408
common_voice_xmf_42062023.mp3	5256
common_voice_xmf_42405773.mp3	4140
common_voice_xmf_42457467.mp3	6012
common_voice_xmf_42546029.mp3	7128
common_voice_xmf_42406062.mp3	7236
common_voice_xmf_42605470.mp3	8100
common_voice_xmf_42062141.mp3	6480
common_voice_xmf_42414521.mp3	6768
common_voice_xmf_42067681.mp3	5760
common_voice_xmf_42562361.mp3	5364
common_voice_xmf_43108802.mp3	5256
common_voice_xmf_42690899.mp3	5796
common_voice_xmf_43108757.mp3	5796
common_voice_xmf_42603246.mp3	6876
common_voice_xmf_42583428.mp3	3888
common_voice_xmf_42087829.mp3	5040
common_voice_xmf_42457513.mp3	4896
common_voice_xmf_42377538.mp3	6480
common_voice_xmf_42400678.mp3	8208
common_voice_xmf_42583482.mp3	5220
common_voice_xmf_42137056.mp3	5940
common_voice_xmf_42243249.mp3	5436
common_voice_xmf_42243198.mp3	8028
common_voice_xmf_42675896.mp3	8784
common_voice_xmf_42027249.mp3	4716
common_voice_xmf_42450860.mp3	4320
common_voice_xmf_42393673.mp3	7380
common_voice_xmf_42091990.mp3	11736
common_voice_xmf_42367924.mp3	5148
common_voice_xmf_43308187.mp3	7848
common_voice_xmf_42448010.mp3	5868
common_voice_xmf_42368147.mp3	5148
common_voice_xmf_42435902.mp3	9036
common_voice_xmf_42104173.mp3	5256
common_voice_xmf_42478115.mp3	8100
common_voice_xmf_42467759.mp3	8820
common_voice_xmf_42416053.mp3	3996
common_voice_xmf_42447352.mp3	5040
common_voice_xmf_42635545.mp3	7740
common_voice_xmf_42397209.mp3	6156
common_voice_xmf_43012701.mp3	2988
common_voice_xmf_42635612.mp3	3960
common_voice_xmf_42583445.mp3	6480
common_voice_xmf_42658999.mp3	7056
common_voice_xmf_42697316.mp3	8316
common_voice_xmf_42462606.mp3	6048
common_voice_xmf_43100303.mp3	8028
common_voice_xmf_42416130.mp3	7128
common_voice_xmf_42408030.mp3	3708
common_voice_xmf_42677684.mp3	5328
common_voice_xmf_42562305.mp3	6948
common_voice_xmf_42397236.mp3	6048
common_voice_xmf_42482360.mp3	8676
common_voice_xmf_42030384.mp3	5796
common_voice_xmf_42482232.mp3	4896
common_voice_xmf_43127215.mp3	9828
common_voice_xmf_42393635.mp3	5616
common_voice_xmf_42162973.mp3	10260
common_voice_xmf_43206428.mp3	4032
common_voice_xmf_42405726.mp3	8388
common_voice_xmf_42450797.mp3	6048
common_voice_xmf_42432068.mp3	5688
common_voice_xmf_42450849.mp3	4536
common_voice_xmf_42635376.mp3	4356
common_voice_xmf_42601156.mp3	5904
common_voice_xmf_42457393.mp3	9684
common_voice_xmf_42697257.mp3	4788
common_voice_xmf_42609434.mp3	4068
common_voice_xmf_42675994.mp3	8388
common_voice_xmf_42392531.mp3	3456
common_voice_xmf_42091830.mp3	7056
common_voice_xmf_42137495.mp3	9360
common_voice_xmf_42522262.mp3	3996
common_voice_xmf_42377230.mp3	2448
common_voice_xmf_42055406.mp3	7740
common_voice_xmf_42445353.mp3	5040
common_voice_xmf_43206539.mp3	4356
common_voice_xmf_42386301.mp3	7128
common_voice_xmf_42405733.mp3	3888
common_voice_xmf_42478147.mp3	5688
common_voice_xmf_42459787.mp3	4500
common_voice_xmf_42597922.mp3	7056
common_voice_xmf_42688184.mp3	4896
common_voice_xmf_43127229.mp3	5076
common_voice_xmf_42137107.mp3	11088
common_voice_xmf_42381406.mp3	6120
common_voice_xmf_42343283.mp3	4140
common_voice_xmf_42602970.mp3	4680
common_voice_xmf_42400601.mp3	5220
common_voice_xmf_42367863.mp3	4248
common_voice_xmf_42423999.mp3	10476
common_voice_xmf_42014102.mp3	8388
common_voice_xmf_42478086.mp3	6948
common_voice_xmf_42531813.mp3	6120
common_voice_xmf_42062302.mp3	5796
common_voice_xmf_42381117.mp3	7956
common_voice_xmf_42406104.mp3	4716
common_voice_xmf_42108678.mp3	6696
common_voice_xmf_42690943.mp3	5436
common_voice_xmf_42690739.mp3	6660
common_voice_xmf_42444811.mp3	5328
common_voice_xmf_42905722.mp3	6840
common_voice_xmf_42367081.mp3	3420
common_voice_xmf_42690651.mp3	5760
common_voice_xmf_42243085.mp3	1836
common_voice_xmf_42659024.mp3	4572
common_voice_xmf_42539410.mp3	5796
common_voice_xmf_42385948.mp3	8028
common_voice_xmf_42448456.mp3	6876
common_voice_xmf_42659378.mp3	4500
common_voice_xmf_42030417.mp3	5436
common_voice_xmf_42363554.mp3	4176
common_voice_xmf_42444214.mp3	6588
common_voice_xmf_42635590.mp3	6120
common_voice_xmf_42690915.mp3	5688
common_voice_xmf_42457194.mp3	7596
common_voice_xmf_42397206.mp3	5040
common_voice_xmf_42401222.mp3	4608
common_voice_xmf_42583250.mp3	6516
common_voice_xmf_42467784.mp3	6120
common_voice_xmf_42062043.mp3	6768
common_voice_xmf_42690683.mp3	6120
common_voice_xmf_42377450.mp3	6408
common_voice_xmf_42405646.mp3	3528
common_voice_xmf_42385946.mp3	12816
common_voice_xmf_41993726.mp3	4896
common_voice_xmf_43308198.mp3	9468
common_voice_xmf_42400947.mp3	6300
common_voice_xmf_42401184.mp3	8316
common_voice_xmf_42376912.mp3	4536
common_voice_xmf_42405898.mp3	4680
common_voice_xmf_43127201.mp3	6588
common_voice_xmf_42659380.mp3	4860
common_voice_xmf_42062470.mp3	10836
common_voice_xmf_42067590.mp3	4680
common_voice_xmf_42691079.mp3	4248
common_voice_xmf_42690869.mp3	7128
common_voice_xmf_45655775.mp3	10440
common_voice_xmf_42369820.mp3	5580
common_voice_xmf_43108720.mp3	5508
common_voice_xmf_42635594.mp3	6048
common_voice_xmf_42448364.mp3	9900
common_voice_xmf_42675831.mp3	7416
common_voice_xmf_42343333.mp3	7668
common_voice_xmf_42398338.mp3	7308
common_voice_xmf_42531852.mp3	6228
common_voice_xmf_43108680.mp3	5436
common_voice_xmf_42545603.mp3	5796
common_voice_xmf_42393848.mp3	6660
common_voice_xmf_43014899.mp3	7236
common_voice_xmf_42435677.mp3	13680
common_voice_xmf_42397392.mp3	6228
common_voice_xmf_42605462.mp3	3996
common_voice_xmf_42467750.mp3	7740
common_voice_xmf_42635591.mp3	5040
common_voice_xmf_42343313.mp3	5508
common_voice_xmf_42432073.mp3	5868
common_voice_xmf_42444118.mp3	7200
common_voice_xmf_42482272.mp3	4356
common_voice_xmf_43043240.mp3	13248
common_voice_xmf_42386279.mp3	6048
common_voice_xmf_42447959.mp3	6156
common_voice_xmf_42401018.mp3	5508
common_voice_xmf_42459659.mp3	3816
common_voice_xmf_42697312.mp3	5976
common_voice_xmf_43147216.mp3	4140
common_voice_xmf_42522338.mp3	7956
common_voice_xmf_43108821.mp3	4176
common_voice_xmf_42416413.mp3	6120
common_voice_xmf_42014855.mp3	8856
common_voice_xmf_42385303.mp3	4716
common_voice_xmf_41993777.mp3	6408
common_voice_xmf_43147468.mp3	10080
common_voice_xmf_42407539.mp3	5328
common_voice_xmf_42659486.mp3	6120
common_voice_xmf_42400252.mp3	3780
common_voice_xmf_42401016.mp3	4500
common_voice_xmf_42405470.mp3	5400
common_voice_xmf_42697282.mp3	6552
common_voice_xmf_42345785.mp3	5616
common_voice_xmf_42690912.mp3	5688
common_voice_xmf_42243236.mp3	13896
common_voice_xmf_42343227.mp3	4608
common_voice_xmf_42062184.mp3	5436
common_voice_xmf_42243256.mp3	4968
common_voice_xmf_42377033.mp3	4680
common_voice_xmf_42482448.mp3	5508
common_voice_xmf_42087945.mp3	7560
common_voice_xmf_42162877.mp3	7920
common_voice_xmf_42697273.mp3	6012
common_voice_xmf_41993782.mp3	5940
common_voice_xmf_43308351.mp3	5400
common_voice_xmf_42603098.mp3	8028
common_voice_xmf_42539285.mp3	4716
common_voice_xmf_42457152.mp3	7920
common_voice_xmf_42137108.mp3	9108
common_voice_xmf_42539044.mp3	6336
common_voice_xmf_42030313.mp3	4536
common_voice_xmf_42405150.mp3	6660
common_voice_xmf_42104480.mp3	10440
common_voice_xmf_42032806.mp3	3240
common_voice_xmf_42351725.mp3	5940
common_voice_xmf_42604916.mp3	4968
common_voice_xmf_42380449.mp3	5760
common_voice_xmf_43100354.mp3	6120
common_voice_xmf_42104496.mp3	3996
common_voice_xmf_43213780.mp3	6156
common_voice_xmf_42351538.mp3	6156
common_voice_xmf_42691039.mp3	6408
common_voice_xmf_42676092.mp3	5904
common_voice_xmf_42062190.mp3	5328
common_voice_xmf_42061843.mp3	9360
common_voice_xmf_42182932.mp3	5436
common_voice_xmf_42183083.mp3	5508
common_voice_xmf_42376938.mp3	6768
common_voice_xmf_42400418.mp3	5220
common_voice_xmf_42677768.mp3	8316
common_voice_xmf_42385223.mp3	5400
common_voice_xmf_42677718.mp3	7380
common_voice_xmf_42427835.mp3	3708
common_voice_xmf_42583134.mp3	5868
common_voice_xmf_43213737.mp3	7128
common_voice_xmf_42137708.mp3	5508
common_voice_xmf_43014793.mp3	7416
common_voice_xmf_42562011.mp3	7020
common_voice_xmf_42435799.mp3	6588
common_voice_xmf_42443783.mp3	6048
common_voice_xmf_42386238.mp3	9036
common_voice_xmf_42478073.mp3	6336
common_voice_xmf_42457155.mp3	5976
common_voice_xmf_42597913.mp3	5796
common_voice_xmf_42635579.mp3	7128
common_voice_xmf_42469177.mp3	4140
common_voice_xmf_43004891.mp3	6948
common_voice_xmf_42603068.mp3	3960
common_voice_xmf_43206445.mp3	6480
common_voice_xmf_43073835.mp3	7596
common_voice_xmf_42447349.mp3	7848
common_voice_xmf_42676027.mp3	7308
common_voice_xmf_42447311.mp3	5940
common_voice_xmf_42087597.mp3	6876
common_voice_xmf_42392710.mp3	5040
common_voice_xmf_42061952.mp3	6516
common_voice_xmf_42025963.mp3	3960
common_voice_xmf_42602937.mp3	6696
common_voice_xmf_42345788.mp3	4608
common_voice_xmf_42448400.mp3	4140
common_voice_xmf_42393569.mp3	3420
common_voice_xmf_42062328.mp3	7956
common_voice_xmf_42394012.mp3	4608
common_voice_xmf_42401215.mp3	6660
common_voice_xmf_42380656.mp3	3708
common_voice_xmf_42343804.mp3	5976
common_voice_xmf_42408034.mp3	5796
common_voice_xmf_42522205.mp3	5760
common_voice_xmf_42087604.mp3	5400
common_voice_xmf_42243239.mp3	7956
common_voice_xmf_42073242.mp3	6120
common_voice_xmf_42447348.mp3	6120
common_voice_xmf_42366985.mp3	7020
common_voice_xmf_42343977.mp3	2916
common_voice_xmf_42073850.mp3	7200
common_voice_xmf_42405519.mp3	6408
common_voice_xmf_42602959.mp3	6156
common_voice_xmf_43443428.mp3	7992
common_voice_xmf_42690909.mp3	7560
common_voice_xmf_42444111.mp3	5076
common_voice_xmf_42675986.mp3	6192
common_voice_xmf_42006593.mp3	5580
common_voice_xmf_42023426.mp3	6840
common_voice_xmf_42603031.mp3	5796
common_voice_xmf_42385411.mp3	4356
common_voice_xmf_43308356.mp3	5148
common_voice_xmf_42450828.mp3	2160
common_voice_xmf_42443998.mp3	8856
common_voice_xmf_42393881.mp3	3960
common_voice_xmf_42351537.mp3	6408
common_voice_xmf_42531809.mp3	5040
common_voice_xmf_42405747.mp3	7560
common_voice_xmf_42062135.mp3	5616
common_voice_xmf_42400610.mp3	4968
common_voice_xmf_42352520.mp3	4896
common_voice_xmf_42532434.mp3	5040
common_voice_xmf_42014746.mp3	5040
common_voice_xmf_43243967.mp3	8748
common_voice_xmf_42450839.mp3	5436
common_voice_xmf_42104242.mp3	9756
common_voice_xmf_42467749.mp3	4536
common_voice_xmf_42014002.mp3	6948
common_voice_xmf_42014413.mp3	8280
common_voice_xmf_42457137.mp3	8208
common_voice_xmf_42603053.mp3	5040
common_voice_xmf_43147633.mp3	6660
common_voice_xmf_42435675.mp3	10008
common_voice_xmf_42405752.mp3	4176
common_voice_xmf_42588468.mp3	4428
common_voice_xmf_42344889.mp3	4860
common_voice_xmf_43057431.mp3	5076
common_voice_xmf_42597970.mp3	4860
common_voice_xmf_42424287.mp3	4968
common_voice_xmf_42690935.mp3	5508
common_voice_xmf_42459582.mp3	2916
common_voice_xmf_43443443.mp3	3924
common_voice_xmf_42386248.mp3	7740
common_voice_xmf_42533312.mp3	5580
common_voice_xmf_42242979.mp3	6048
common_voice_xmf_42414516.mp3	6768
common_voice_xmf_42032910.mp3	3888
common_voice_xmf_42443745.mp3	8208
common_voice_xmf_42691077.mp3	6516
common_voice_xmf_42343777.mp3	9108
common_voice_xmf_43308310.mp3	4248
common_voice_xmf_42392732.mp3	4140
common_voice_xmf_42406032.mp3	7416
common_voice_xmf_42609438.mp3	5328
common_voice_xmf_42676087.mp3	4932
common_voice_xmf_42635496.mp3	7560
common_voice_xmf_43108570.mp3	4428
common_voice_xmf_42697308.mp3	7704
common_voice_xmf_42562119.mp3	7056
common_voice_xmf_42659481.mp3	3960
common_voice_xmf_42601141.mp3	5616
common_voice_xmf_42407916.mp3	6660
common_voice_xmf_42400946.mp3	6768
common_voice_xmf_42405900.mp3	5040
common_voice_xmf_42551379.mp3	4896
common_voice_xmf_42067591.mp3	3348
common_voice_xmf_42583104.mp3	3636
common_voice_xmf_42450853.mp3	4320
common_voice_xmf_43308377.mp3	7380
common_voice_xmf_42006642.mp3	3708
common_voice_xmf_42137631.mp3	4608
common_voice_xmf_42444114.mp3	8568
common_voice_xmf_43127214.mp3	4356
common_voice_xmf_42603137.mp3	5220
common_voice_xmf_42690809.mp3	4860
common_voice_xmf_42449122.mp3	3456
common_voice_xmf_42386333.mp3	8748
common_voice_xmf_42603140.mp3	3708
common_voice_xmf_43108766.mp3	3528
common_voice_xmf_42444369.mp3	7128
common_voice_xmf_42343978.mp3	4140
common_voice_xmf_42676057.mp3	8424
common_voice_xmf_42400805.mp3	8856
common_voice_xmf_42583018.mp3	6372
common_voice_xmf_41964916.mp3	5688
common_voice_xmf_42447229.mp3	5580
common_voice_xmf_42522218.mp3	4608
common_voice_xmf_42369691.mp3	4788
common_voice_xmf_42690828.mp3	5796
common_voice_xmf_42583100.mp3	5040
common_voice_xmf_42352196.mp3	5148
common_voice_xmf_42583454.mp3	6192
common_voice_xmf_42879506.mp3	3816
common_voice_xmf_42062060.mp3	9468
common_voice_xmf_42424171.mp3	3708
common_voice_xmf_42367671.mp3	2808
common_voice_xmf_42405776.mp3	4140
common_voice_xmf_42392827.mp3	7740
common_voice_xmf_42405628.mp3	4896
common_voice_xmf_42400371.mp3	5400
common_voice_xmf_42444031.mp3	5148
common_voice_xmf_42407543.mp3	7416
common_voice_xmf_42091858.mp3	6876
common_voice_xmf_42583452.mp3	5472
common_voice_xmf_42351994.mp3	5616
common_voice_xmf_42447232.mp3	8676
common_voice_xmf_43308191.mp3	6228
common_voice_xmf_42351195.mp3	7020
common_voice_xmf_42478063.mp3	9756
common_voice_xmf_42690614.mp3	9648
common_voice_xmf_42697277.mp3	3780
common_voice_xmf_42162874.mp3	8568
common_voice_xmf_42688183.mp3	7308
common_voice_xmf_41993781.mp3	5688
common_voice_xmf_42387049.mp3	5580
common_voice_xmf_42439505.mp3	9468
common_voice_xmf_42405565.mp3	6156
common_voice_xmf_42623650.mp3	3420
common_voice_xmf_42427936.mp3	7596
common_voice_xmf_42659381.mp3	6408
common_voice_xmf_43308358.mp3	5868
common_voice_xmf_42609401.mp3	4176
common_voice_xmf_42363351.mp3	4068
common_voice_xmf_42427810.mp3	5256
common_voice_xmf_42062957.mp3	7128
common_voice_xmf_42690767.mp3	7056
common_voice_xmf_42363354.mp3	5040
common_voice_xmf_42381002.mp3	13536
common_voice_xmf_42377510.mp3	5040
common_voice_xmf_42397540.mp3	5436
common_voice_xmf_42457366.mp3	6012
common_voice_xmf_42393604.mp3	5040
common_voice_xmf_42393885.mp3	5220
common_voice_xmf_42435761.mp3	9540
common_voice_xmf_42087926.mp3	6408
common_voice_xmf_42663113.mp3	6516
common_voice_xmf_42522387.mp3	4788
common_voice_xmf_42401058.mp3	8136
common_voice_xmf_42386153.mp3	7848
common_voice_xmf_42427804.mp3	7776
common_voice_xmf_43127160.mp3	5760
common_voice_xmf_43308313.mp3	5976
common_voice_xmf_42343522.mp3	5148
common_voice_xmf_42397207.mp3	6660
common_voice_xmf_42243083.mp3	8136
common_voice_xmf_42449085.mp3	9756
common_voice_xmf_42449082.mp3	4248
common_voice_xmf_42435705.mp3	10260
common_voice_xmf_42478085.mp3	6660
common_voice_xmf_42450788.mp3	4968
common_voice_xmf_42386800.mp3	3816
common_voice_xmf_42367244.mp3	4968
common_voice_xmf_42415986.mp3	5436
common_voice_xmf_43308140.mp3	5076
common_voice_xmf_42604991.mp3	8100
common_voice_xmf_42444559.mp3	10008
common_voice_xmf_42522381.mp3	3600
common_voice_xmf_42690772.mp3	6588
common_voice_xmf_42243248.mp3	4140
common_voice_xmf_42444523.mp3	7128
common_voice_xmf_42376225.mp3	5076
common_voice_xmf_41993722.mp3	8676
common_voice_xmf_42583377.mp3	7056
common_voice_xmf_42427779.mp3	7488
common_voice_xmf_42400576.mp3	6768
common_voice_xmf_42091886.mp3	6768
common_voice_xmf_42605464.mp3	8028
common_voice_xmf_42697255.mp3	5832
common_voice_xmf_43159971.mp3	5580
common_voice_xmf_42539259.mp3	6336
common_voice_xmf_42087722.mp3	10260
common_voice_xmf_42162972.mp3	8928
common_voice_xmf_42027157.mp3	5976
common_voice_xmf_43108871.mp3	5688
common_voice_xmf_42444802.mp3	5976
common_voice_xmf_42690706.mp3	6048
common_voice_xmf_42023429.mp3	5688
common_voice_xmf_43407394.mp3	12744
common_voice_xmf_42469097.mp3	4608
common_voice_xmf_42658975.mp3	7236
common_voice_xmf_42400654.mp3	8820
common_voice_xmf_42427941.mp3	10656
common_voice_xmf_42675923.mp3	5580
common_voice_xmf_42067609.mp3	5940
common_voice_xmf_42462724.mp3	6588
common_voice_xmf_42108656.mp3	5256
common_voice_xmf_42405850.mp3	2916
common_voice_xmf_42380655.mp3	7416
common_voice_xmf_42405928.mp3	5508
common_voice_xmf_42435180.mp3	9756
common_voice_xmf_42469195.mp3	4068
common_voice_xmf_42467753.mp3	8496
common_voice_xmf_42447839.mp3	9396
common_voice_xmf_42352195.mp3	3780
common_voice_xmf_42171682.mp3	6660
common_voice_xmf_42691540.mp3	8532
common_voice_xmf_42427914.mp3	6948
common_voice_xmf_42345421.mp3	3420
common_voice_xmf_42108677.mp3	5760
common_voice_xmf_42027204.mp3	4968
common_voice_xmf_42690664.mp3	6516
common_voice_xmf_42675845.mp3	4068
common_voice_xmf_42386240.mp3	7020
common_voice_xmf_42030312.mp3	6516
common_voice_xmf_43308335.mp3	6120
common_voice_xmf_41965075.mp3	4968
common_voice_xmf_42136955.mp3	6660
common_voice_xmf_42605460.mp3	5076
common_voice_xmf_42676102.mp3	8964
common_voice_xmf_42397297.mp3	3600
common_voice_xmf_42137583.mp3	7200
common_voice_xmf_42137239.mp3	9828
common_voice_xmf_42583442.mp3	7344
common_voice_xmf_42603139.mp3	9216
common_voice_xmf_42400220.mp3	8460
common_voice_xmf_42690859.mp3	5436
common_voice_xmf_42583343.mp3	5652
common_voice_xmf_42393746.mp3	5400
common_voice_xmf_42447169.mp3	3348
common_voice_xmf_42392662.mp3	5076
common_voice_xmf_43127227.mp3	5220
common_voice_xmf_42381275.mp3	6588
common_voice_xmf_42462722.mp3	6588
common_voice_xmf_42609454.mp3	5760
common_voice_xmf_42690942.mp3	5940
common_voice_xmf_42062164.mp3	5508
common_voice_xmf_42386312.mp3	6588
common_voice_xmf_42087624.mp3	6228
common_voice_xmf_42386163.mp3	12060
common_voice_xmf_42386367.mp3	5688
common_voice_xmf_42443999.mp3	2700
common_voice_xmf_42635609.mp3	5580
common_voice_xmf_42482508.mp3	3420
common_voice_xmf_42447420.mp3	7560
common_voice_xmf_42363688.mp3	5976
common_voice_xmf_42457498.mp3	2952
common_voice_xmf_42416132.mp3	7848
common_voice_xmf_42690840.mp3	9180
common_voice_xmf_42397238.mp3	8100
common_voice_xmf_42067833.mp3	4968
common_voice_xmf_42539017.mp3	4536
common_voice_xmf_43001348.mp3	6876
common_voice_xmf_42171734.mp3	4716
common_voice_xmf_42400804.mp3	6480
common_voice_xmf_42539418.mp3	2628
common_voice_xmf_42351579.mp3	9180
common_voice_xmf_43243966.mp3	8496
common_voice_xmf_43228619.mp3	7020
common_voice_xmf_42448148.mp3	9036
common_voice_xmf_42027207.mp3	6480
common_voice_xmf_42424113.mp3	3420
common_voice_xmf_42635617.mp3	7668
common_voice_xmf_42539019.mp3	3276
common_voice_xmf_43443425.mp3	3924
common_voice_xmf_42435888.mp3	7488
common_voice_xmf_43127257.mp3	4428
common_voice_xmf_43127564.mp3	8676
common_voice_xmf_42242939.mp3	11016
common_voice_xmf_42583403.mp3	4716
common_voice_xmf_42368143.mp3	7848
common_voice_xmf_42588496.mp3	3816
common_voice_xmf_42062137.mp3	11088
common_voice_xmf_42014411.mp3	3600
common_voice_xmf_42377536.mp3	2196
common_voice_xmf_42583027.mp3	10044
common_voice_xmf_42062194.mp3	4968
common_voice_xmf_42104481.mp3	9720
common_voice_xmf_42062393.mp3	8316
common_voice_xmf_42448147.mp3	4968
common_voice_xmf_42087927.mp3	5868
common_voice_xmf_42023682.mp3	4608
common_voice_xmf_42443945.mp3	6588
common_voice_xmf_42025960.mp3	9648
common_voice_xmf_43308155.mp3	5256
common_voice_xmf_42691081.mp3	8388
common_voice_xmf_42447309.mp3	5580
common_voice_xmf_42405749.mp3	3348
common_voice_xmf_42450872.mp3	8136
common_voice_xmf_42478074.mp3	6336
common_voice_xmf_42345417.mp3	5328
common_voice_xmf_42377060.mp3	6948
common_voice_xmf_42427892.mp3	4248
common_voice_xmf_42690851.mp3	4968
common_voice_xmf_43057429.mp3	4860
common_voice_xmf_42013918.mp3	4140
common_voice_xmf_42368192.mp3	4140
common_voice_xmf_42697347.mp3	9180
common_voice_xmf_42690962.mp3	6588
common_voice_xmf_42562087.mp3	6192
common_voice_xmf_42025564.mp3	4680
common_voice_xmf_42635583.mp3	4176
common_voice_xmf_42482506.mp3	3996
common_voice_xmf_42377857.mp3	2916
common_voice_xmf_42435906.mp3	4140
common_voice_xmf_42603270.mp3	8028
common_voice_xmf_42397582.mp3	6660
common_voice_xmf_42995647.mp3	9756
common_voice_xmf_42531821.mp3	6516
common_voice_xmf_42462607.mp3	6660
common_voice_xmf_42659447.mp3	7308
common_voice_xmf_42416378.mp3	3636
common_voice_xmf_42067552.mp3	2520
common_voice_xmf_42432044.mp3	10008
common_voice_xmf_42344890.mp3	5040
common_voice_xmf_42062206.mp3	8316
common_voice_xmf_42023477.mp3	7668
common_voice_xmf_42447914.mp3	6156
common_voice_xmf_42435802.mp3	7020
common_voice_xmf_42448959.mp3	7128
common_voice_xmf_42663314.mp3	7380
common_voice_xmf_42450806.mp3	5688
common_voice_xmf_42091860.mp3	6480
common_voice_xmf_42368196.mp3	3060
common_voice_xmf_43147634.mp3	5580
common_voice_xmf_42386227.mp3	5796
common_voice_xmf_43127509.mp3	5976
common_voice_xmf_42457254.mp3	4788
common_voice_xmf_43308294.mp3	6408
common_voice_xmf_42482444.mp3	9036
common_voice_xmf_42406029.mp3	4068
common_voice_xmf_42482531.mp3	4968
common_voice_xmf_42583125.mp3	4176
common_voice_xmf_42635587.mp3	6408
common_voice_xmf_42416004.mp3	3888
common_voice_xmf_42603220.mp3	3708
common_voice_xmf_42435813.mp3	7488
common_voice_xmf_42457469.mp3	7848
common_voice_xmf_42454250.mp3	3888
common_voice_xmf_43308364.mp3	4896
common_voice_xmf_42367526.mp3	5760
common_voice_xmf_42062041.mp3	6300
common_voice_xmf_42435790.mp3	6084
common_voice_xmf_42405597.mp3	6120
